"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-13 02:07:42.224, [INFO],Judge Release:LL,22,888.517333984375,0.015087890624954525,0,0
2023-09-13 02:07:42.358, [INFO],Light still low
2023-09-13 02:07:43.226, [INFO],Judge Release:LL,22,888.50146484375,0.015087890624954525,0,0
2023-09-13 02:07:44.235, [INFO],Judge Release:LL,22,888.50146484375,0.015087890624954525,0,0
2023-09-13 02:07:45.238, [INFO],Judge Release:LL,22,888.50146484375,0.015087890624954525,0,0
2023-09-13 02:07:46.241, [INFO],Judge Release:LL,22,888.50146484375,0.015087890624954525,0,0
2023-09-13 02:07:47.243, [INFO],Judge Release:LL,22,888.50146484375,0.015087890624954525,0,0
2023-09-13 02:07:48.247, [INFO],Judge Release:LL,22,888.483154296875,0.015087890624954525,0,0
2023-09-13 02:07:48.297, [INFO],Disp pressure too stable or minus
2023-09-13 02:07:48.860, [INFO],Light still low
2023-09-13 02:07:49.254, [INFO],Judge Release:LL,22,888.4462890625,-0.027734375000022737,0,0
2023-09-13 02:07:50.257, [INFO],Judge Release:LL,22,888.466064453125,-0.027734375000022737,0,0
2023-09-13 02:07:51.260, [INFO],Judge Release:LL,22,888.466064453125,-0.027734375000022737,0,0
2023-09-13 02:07:52.263, [INFO],Judge Release:LL,22,888.466064453125,-0.027734375000022737,0,0
2023-09-13 02:07:53.265, [INFO],Judge Release:LL,22,888.466064453125,-0.027734375000022737,0,0
2023-09-13 02:07:54.273, [INFO],Judge Release:LL,22,888.466064453125,-0.027734375000022737,0,0
2023-09-13 02:07:54.799, [INFO],Disp pressure too stable or minus
2023-09-13 02:07:55.275, [INFO],Judge Release:LL,22,888.4453125,0.02587890625,0,0
2023-09-13 02:07:55.362, [INFO],Light still low
2023-09-13 02:07:56.278, [INFO],Judge Release:LL,22,888.536865234375,0.02587890625,0,0
2023-09-13 02:07:57.280, [INFO],Judge Release:LL,22,888.536865234375,0.02587890625,0,0
2023-09-13 02:07:58.283, [INFO],Judge Release:LL,22,888.536865234375,0.02587890625,0,0
2023-09-13 02:07:59.308, [INFO],Judge Release:LL,22,888.536865234375,0.02587890625,0,0
2023-09-13 02:08:00.311, [INFO],Judge Release:LL,22,888.536865234375,0.02587890625,0,0
2023-09-13 02:08:01.301, [INFO],Disp pressure too stable or minus
2023-09-13 02:08:01.314, [INFO],Judge Release:LL,22,888.478759765625,0.024853515624954525,0,0
2023-09-13 02:08:01.863, [INFO],Light still low
2023-09-13 02:08:02.317, [INFO],Judge Release:LL,22,888.513671875,0.024853515624954525,0,0
2023-09-13 02:08:03.319, [INFO],Judge Release:LL,22,888.513671875,0.024853515624954525,0,0
2023-09-13 02:08:04.327, [INFO],Judge Release:LL,22,888.513671875,0.024853515624954525,0,0
2023-09-13 02:08:05.329, [INFO],Judge Release:LL,22,888.513671875,0.024853515624954525,0,0
2023-09-13 02:08:06.332, [INFO],Judge Release:LL,22,888.513671875,0.024853515624954525,0,0
2023-09-13 02:08:07.334, [INFO],Judge Release:LL,22,888.513671875,0.024853515624954525,0,0
2023-09-13 02:08:07.803, [INFO],Disp pressure too stable or minus
2023-09-13 02:08:08.337, [INFO],Judge Release:LL,22,888.527587890625,-0.0018554687500227374,0,0
2023-09-13 02:08:08.365, [INFO],Light still low
2023-09-13 02:08:09.344, [INFO],Judge Release:LL,22,888.5009765625,-0.0018554687500227374,0,0
2023-09-13 02:08:10.347, [INFO],Judge Release:LL,22,888.5009765625,-0.0018554687500227374,0,0
2023-09-13 02:08:11.350, [INFO],Judge Release:LL,22,888.5009765625,-0.0018554687500227374,0,0
2023-09-13 02:08:12.352, [INFO],Judge Release:LL,22,888.5009765625,-0.0018554687500227374,0,0
2023-09-13 02:08:13.355, [INFO],Judge Release:LL,22,888.5009765625,-0.0018554687500227374,0,0
2023-09-13 02:08:14.304, [INFO],Disp pressure too stable or minus
2023-09-13 02:08:14.362, [INFO],Judge Release:LL,22,888.47265625,-0.02294921875,0,0
2023-09-13 02:08:14.867, [INFO],Light still low
2023-09-13 02:08:15.364, [INFO],Judge Release:LL,22,888.51171875,-0.02294921875,0,0
2023-09-13 02:08:16.367, [INFO],Judge Release:LL,22,888.51171875,-0.02294921875,0,0
2023-09-13 02:08:17.370, [INFO],Judge Release:LL,22,888.51171875,-0.02294921875,0,0
2023-09-13 02:08:18.372, [INFO],Judge Release:LL,22,888.51171875,-0.02294921875,0,0
2023-09-13 02:08:19.381, [INFO],Judge Release:LL,22,888.51171875,-0.02294921875,0,0
2023-09-13 02:08:20.384, [INFO],Judge Release:LL,22,888.458251953125,-0.02294921875,0,0
2023-09-13 02:08:20.806, [INFO],Disp pressure too stable or minus
2023-09-13 02:08:21.369, [INFO],Light still low
2023-09-13 02:08:21.386, [INFO],Judge Release:LL,22,888.504150390625,-0.02529296874990905,0,0
2023-09-13 02:08:22.389, [INFO],Judge Release:LL,22,888.483642578125,-0.02529296874990905,0,0
2023-09-13 02:08:23.392, [INFO],Judge Release:LL,22,888.483642578125,-0.02529296874990905,0,0
2023-09-13 02:08:24.399, [INFO],Judge Release:LL,22,888.483642578125,-0.02529296874990905,0,0
2023-09-13 02:08:25.402, [INFO],Judge Release:LL,22,888.483642578125,-0.02529296874990905,0,0
2023-09-13 02:08:26.404, [INFO],Judge Release:LL,22,888.483642578125,-0.02529296874990905,0,0
2023-09-13 02:08:27.308, [INFO],Disp pressure too stable or minus
2023-09-13 02:08:27.407, [INFO],Judge Release:LL,22,888.458984375,0.004150390625,0,0
2023-09-13 02:08:27.871, [INFO],Light still low
2023-09-13 02:08:28.409, [INFO],Judge Release:LL,22,888.49365234375,0.004150390625,0,0
2023-09-13 02:08:29.417, [INFO],Judge Release:LL,22,888.49365234375,0.004150390625,0,0
2023-09-13 02:08:30.419, [INFO],Judge Release:LL,22,888.49365234375,0.004150390625,0,0
2023-09-13 02:08:31.422, [INFO],Judge Release:LL,22,888.49365234375,0.004150390625,0,0
2023-09-13 02:08:32.427, [INFO],Judge Release:LL,22,888.49365234375,0.004150390625,0,0
2023-09-13 02:08:33.430, [INFO],Judge Release:LL,22,888.479248046875,0.004150390625,0,0
2023-09-13 02:08:33.810, [INFO],Disp pressure too stable or minus
2023-09-13 02:08:34.372, [INFO],Light still low
2023-09-13 02:08:34.438, [INFO],Judge Release:LL,22,888.481201171875,-0.0020507812500909495,0,0
2023-09-13 02:08:35.440, [INFO],Judge Release:LL,22,888.4912109375,-0.0020507812500909495,0,0
2023-09-13 02:08:36.443, [INFO],Judge Release:LL,22,888.4912109375,-0.0020507812500909495,0,0
2023-09-13 02:08:37.446, [INFO],Judge Release:LL,22,888.4912109375,-0.0020507812500909495,0,0
2023-09-13 02:08:38.449, [INFO],Judge Release:LL,22,888.4912109375,-0.0020507812500909495,0,0
2023-09-13 02:08:39.456, [INFO],Judge Release:LL,22,888.4912109375,-0.0020507812500909495,0,0
2023-09-13 02:08:40.312, [INFO],Disp pressure too stable or minus
2023-09-13 02:08:40.458, [INFO],Judge Release:LL,22,888.435302734375,0.018115234375045475,0,0
2023-09-13 02:08:40.874, [INFO],Light still low
2023-09-13 02:08:41.461, [INFO],Judge Release:LL,22,888.514892578125,0.018115234375045475,0,0
2023-09-13 02:08:42.464, [INFO],Judge Release:LL,22,888.514892578125,0.018115234375045475,0,0
2023-09-13 02:08:43.466, [INFO],Judge Release:LL,22,888.514892578125,0.018115234375045475,0,0
2023-09-13 02:08:44.473, [INFO],Judge Release:LL,22,888.514892578125,0.018115234375045475,0,0
2023-09-13 02:08:45.476, [INFO],Judge Release:LL,22,888.514892578125,0.018115234375045475,0,0
2023-09-13 02:08:46.479, [INFO],Judge Release:LL,22,888.478271484375,0.018115234375045475,0,0
2023-09-13 02:08:46.813, [INFO],Disp pressure too stable or minus
2023-09-13 02:08:47.376, [INFO],Light still low
2023-09-13 02:08:47.481, [INFO],Judge Release:LL,22,888.48388671875,0.015625,0,0
2023-09-13 02:08:48.484, [INFO],Judge Release:LL,22,888.4716796875,0.015625,0,0
2023-09-13 02:08:49.493, [INFO],Judge Release:LL,22,888.4716796875,0.015625,0,0
2023-09-13 02:08:50.496, [INFO],Judge Release:LL,22,888.4716796875,0.015625,0,0
2023-09-13 02:08:51.499, [INFO],Judge Release:LL,22,888.4716796875,0.015625,0,0
2023-09-13 02:08:52.501, [INFO],Judge Release:LL,22,888.4716796875,0.015625,0,0
2023-09-13 02:08:53.315, [INFO],Disp pressure too stable or minus
2023-09-13 02:08:53.504, [INFO],Judge Release:LL,22,888.473388671875,-0.011669921875068212,0,0
2023-09-13 02:08:53.878, [INFO],Light still low
2023-09-13 02:08:54.511, [INFO],Judge Release:LL,22,888.48779296875,-0.011669921875068212,0,0
2023-09-13 02:08:55.514, [INFO],Judge Release:LL,22,888.48779296875,-0.011669921875068212,0,0
2023-09-13 02:08:56.516, [INFO],Judge Release:LL,22,888.48779296875,-0.011669921875068212,0,0
2023-09-13 02:08:57.519, [INFO],Judge Release:LL,22,888.48779296875,-0.011669921875068212,0,0
2023-09-13 02:08:58.522, [INFO],Judge Release:LL,22,888.48779296875,-0.011669921875068212,0,0
2023-09-13 02:08:59.529, [INFO],Judge Release:LL,22,888.513671875,-0.011669921875068212,0,0
2023-09-13 02:08:59.817, [INFO],Disp pressure too stable or minus
2023-09-13 02:09:00.379, [INFO],Light still low
2023-09-13 02:09:00.532, [INFO],Judge Release:LL,22,888.528564453125,0.035400390625,0,0
2023-09-13 02:09:01.534, [INFO],Judge Release:LL,22,888.461181640625,0.035400390625,0,0
2023-09-13 02:09:02.537, [INFO],Judge Release:LL,22,888.461181640625,0.035400390625,0,0
2023-09-13 02:09:03.540, [INFO],Judge Release:LL,22,888.461181640625,0.035400390625,0,0
2023-09-13 02:09:04.547, [INFO],Judge Release:LL,22,888.461181640625,0.035400390625,0,0
2023-09-13 02:09:05.550, [INFO],Judge Release:LL,22,888.461181640625,0.035400390625,0,0
2023-09-13 02:09:06.319, [INFO],Disp pressure too stable or minus
2023-09-13 02:09:06.552, [INFO],Judge Release:LL,22,888.48583984375,-0.01513671875,0,0
2023-09-13 02:09:06.882, [INFO],Light still low
2023-09-13 02:09:07.555, [INFO],Judge Release:LL,22,888.503173828125,-0.01513671875,0,0
2023-09-13 02:09:08.558, [INFO],Judge Release:LL,22,888.503173828125,-0.01513671875,0,0
2023-09-13 02:09:09.565, [INFO],Judge Release:LL,22,888.503173828125,-0.01513671875,0,0
2023-09-13 02:09:10.567, [INFO],Judge Release:LL,22,888.503173828125,-0.01513671875,0,0
2023-09-13 02:09:11.570, [INFO],Judge Release:LL,22,888.503173828125,-0.01513671875,0,0
2023-09-13 02:09:12.572, [INFO],Judge Release:LL,22,888.49169921875,-0.01513671875,0,0
2023-09-13 02:09:12.821, [INFO],Disp pressure too stable or minus
2023-09-13 02:09:13.384, [INFO],Light still low
2023-09-13 02:09:13.575, [INFO],Judge Release:LL,22,888.495361328125,-0.007617187500045475,0,0
2023-09-13 02:09:14.581, [INFO],Judge Release:LL,22,888.5234375,-0.007617187500045475,0,0
2023-09-13 02:09:15.584, [INFO],Judge Release:LL,22,888.5234375,-0.007617187500045475,0,0
2023-09-13 02:09:16.587, [INFO],Judge Release:LL,22,888.5234375,-0.007617187500045475,0,0
2023-09-13 02:09:17.589, [INFO],Judge Release:LL,22,888.5234375,-0.007617187500045475,0,0
2023-09-13 02:09:18.592, [INFO],Judge Release:LL,22,888.5234375,-0.007617187500045475,0,0
2023-09-13 02:09:19.323, [INFO],Disp pressure too stable or minus
2023-09-13 02:09:19.600, [INFO],Judge Release:LL,22,888.489013671875,-0.045117187499954525,0,0
2023-09-13 02:09:19.886, [INFO],Light still low
2023-09-13 02:09:20.603, [INFO],Judge Release:LL,22,888.4755859375,-0.045117187499954525,0,0
2023-09-13 02:09:21.606, [INFO],Judge Release:LL,22,888.4755859375,-0.045117187499954525,0,0
2023-09-13 02:09:22.608, [INFO],Judge Release:LL,22,888.4755859375,-0.045117187499954525,0,0
2023-09-13 02:09:23.611, [INFO],Judge Release:LL,22,888.4755859375,-0.045117187499954525,0,0
2023-09-13 02:09:24.620, [INFO],Judge Release:LL,22,888.4755859375,-0.045117187499954525,0,0
2023-09-13 02:09:25.623, [INFO],Judge Release:LL,22,888.497314453125,-0.045117187499954525,0,0
2023-09-13 02:09:25.825, [INFO],Disp pressure too stable or minus
2023-09-13 02:09:26.387, [INFO],Light still low
2023-09-13 02:09:26.625, [INFO],Judge Release:LL,22,888.492431640625,0.000732421875,0,0
2023-09-13 02:09:27.628, [INFO],Judge Release:LL,22,888.5087890625,0.000732421875,0,0
2023-09-13 02:09:28.630, [INFO],Judge Release:LL,22,888.5087890625,0.000732421875,0,0
2023-09-13 02:09:29.639, [INFO],Judge Release:LL,22,888.5087890625,0.000732421875,0,0
2023-09-13 02:09:30.641, [INFO],Judge Release:LL,22,888.5087890625,0.000732421875,0,0
2023-09-13 02:09:31.644, [INFO],Judge Release:LL,22,888.5087890625,0.000732421875,0,0
2023-09-13 02:09:32.326, [INFO],Disp pressure too stable or minus
2023-09-13 02:09:32.646, [INFO],Judge Release:LL,22,881.9453125,-5.069189453124977,0,0
2023-09-13 02:09:32.889, [INFO],Light still low
2023-09-13 02:09:33.649, [INFO],Judge Release:LL,24,870.759765625,-5.069189453124977,0,0
2023-09-13 02:09:34.656, [INFO],Judge Release:LL,24,870.759765625,-5.069189453124977,0,0
2023-09-13 02:09:35.659, [INFO],Judge Release:LL,24,870.759765625,-5.069189453124977,0,0
2023-09-13 02:09:36.661, [INFO],Judge Release:LL,24,870.759765625,-5.069189453124977,0,0
2023-09-13 02:09:37.664, [INFO],Judge Release:LL,24,870.759765625,-5.069189453124977,0,0
2023-09-13 02:09:38.667, [INFO],Judge Release:LL,24,744.76904296875,-5.069189453124977,0,0
2023-09-13 02:09:38.828, [INFO],Disp pressure too stable or minus
2023-09-13 02:09:39.391, [INFO],Light still low
2023-09-13 02:09:39.674, [INFO],Judge Release:LL,21,724.479736328125,-129.78867187499998,0,0
2023-09-13 02:09:40.676, [INFO],Judge Release:LL,21,720.89453125,-129.78867187499998,0,0
2023-09-13 02:09:41.679, [INFO],Judge Release:LL,21,720.89453125,-129.78867187499998,0,0
2023-09-13 02:09:42.682, [INFO],Judge Release:LL,21,720.89453125,-129.78867187499998,0,0
2023-09-13 02:09:43.684, [INFO],Judge Release:LL,21,720.89453125,-129.78867187499998,0,0
2023-09-13 02:09:44.691, [INFO],Judge Release:LL,21,720.89453125,-129.78867187499998,0,0
2023-09-13 02:09:45.330, [INFO],Disp pressure too stable or minus
2023-09-13 02:09:45.694, [INFO],Judge Release:LL,21,641.3701171875,-83.26850585937495,0,0
2023-09-13 02:09:45.893, [INFO],Light still low
2023-09-13 02:09:46.696, [INFO],Judge Release:LL,21,630.746826171875,-83.26850585937495,0,0
2023-09-13 02:09:47.699, [INFO],Judge Release:LL,21,630.746826171875,-83.26850585937495,0,0
2023-09-13 02:09:48.702, [INFO],Judge Release:LL,21,630.746826171875,-83.26850585937495,0,0
2023-09-13 02:09:49.709, [INFO],Judge Release:LL,21,630.746826171875,-83.26850585937495,0,0
2023-09-13 02:09:50.711, [INFO],Judge Release:LL,21,630.746826171875,-83.26850585937495,0,0
2023-09-13 02:09:51.714, [INFO],Judge Release:LL,21,594.856689453125,-83.26850585937495,0,0
2023-09-13 02:09:51.832, [INFO],Disp pressure too stable or minus
2023-09-13 02:09:52.395, [INFO],Light still low
2023-09-13 02:09:52.717, [INFO],Judge Release:LL,21,591.20263671875,-38.46132812500002,0,0
2023-09-13 02:09:53.722, [INFO],Judge Release:LL,21,590.5439453125,-38.46132812500002,0,0
2023-09-13 02:09:54.729, [INFO],Judge Release:LL,21,590.5439453125,-38.46132812500002,0,0
2023-09-13 02:09:55.731, [INFO],Judge Release:LL,21,590.5439453125,-38.46132812500002,0,0
2023-09-13 02:09:56.734, [INFO],Judge Release:LL,21,590.5439453125,-38.46132812500002,0,0
2023-09-13 02:09:57.736, [INFO],Judge Release:LL,21,590.5439453125,-38.46132812500002,0,0
2023-09-13 02:09:58.334, [INFO],Disp pressure too stable or minus
2023-09-13 02:09:58.739, [INFO],Judge Release:LL,21,582.56884765625,-8.899072265625023,0,0
2023-09-13 02:09:58.897, [INFO],Light still low
2023-09-13 02:09:59.748, [INFO],Judge Release:LL,22,582.6220703125,-8.899072265625023,0,0
2023-09-13 02:10:00.750, [INFO],Judge Release:LL,22,582.6220703125,-8.899072265625023,0,0
2023-09-13 02:10:01.753, [INFO],Judge Release:LL,22,582.6220703125,-8.899072265625023,0,0
2023-09-13 02:10:02.756, [INFO],Judge Release:LL,22,582.6220703125,-8.899072265625023,0,0
2023-09-13 02:10:03.759, [INFO],Judge Release:LL,22,582.6220703125,-8.899072265625023,0,0
2023-09-13 02:10:04.767, [INFO],Judge Release:LL,22,589.03955078125,-8.899072265625023,0,0
2023-09-13 02:10:05.770, [INFO],Judge Release:LL,937,589.932373046875,6.166357421875091,1,1
2023-09-13 02:10:06.773, [INFO],Judge Release:LL,937,590.010498046875,6.166357421875091,1,1
2023-09-13 02:10:07.775, [INFO],Judge Release:LL,937,590.010498046875,6.166357421875091,1,1
2023-09-13 02:10:08.778, [INFO],Judge Release:LL,937,590.010498046875,6.166357421875091,1,1
2023-09-13 02:10:09.786, [INFO],Judge Release:LL,937,590.010498046875,6.166357421875091,1,1
2023-09-13 02:10:10.788, [INFO],Judge Release:LL,937,590.010498046875,6.166357421875091,1,1
2023-09-13 02:10:11.791, [INFO],Judge Release:LL,937,591.740478515625,2.024951171874932,1,2
2023-09-13 02:10:12.793, [INFO],Judge Release:LL,952,592.017333984375,2.024951171874932,2,2
2023-09-13 02:10:13.796, [INFO],Judge Release:LL,952,592.017333984375,2.024951171874932,2,2
2023-09-13 02:10:14.803, [INFO],Judge Release:LL,952,592.017333984375,2.024951171874932,2,2
2023-09-13 02:10:15.806, [INFO],Judge Release:LL,952,592.017333984375,2.024951171874932,2,2
2023-09-13 02:10:16.808, [INFO],Judge Release:LL,952,592.017333984375,2.024951171874932,2,2
2023-09-13 02:10:17.811, [INFO],Judge Release:LL,952,593.697021484375,2.024951171874932,2,2
2023-09-13 02:10:18.813, [INFO],Judge Release:LL,948,594.07666015625,1.6910644531250227,3,3
2023-09-13 02:10:19.821, [INFO],Judge Release:LL,948,594.07666015625,1.6910644531250227,3,3
2023-09-13 02:10:20.823, [INFO],Judge Release:LL,948,594.07666015625,1.6910644531250227,3,3
2023-09-13 02:10:21.826, [INFO],Judge Release:LL,948,594.07666015625,1.6910644531250227,3,3
2023-09-13 02:10:22.828, [INFO],Judge Release:LL,948,594.07666015625,1.6910644531250227,3,3
2023-09-13 02:10:23.831, [INFO],Judge Release:LL,948,594.07666015625,1.6910644531250227,3,3
2023-09-13 02:10:24.838, [INFO],Judge Release:LL,944,595.74072265625,1.765478515625091,3,4
2023-09-13 02:10:25.840, [INFO],Judge Release:LL,944,596.07861328125,1.765478515625091,4,4
2023-09-13 02:10:26.843, [INFO],Judge Release:LL,944,596.07861328125,1.765478515625091,4,4
2023-09-13 02:10:27.846, [INFO],Judge Release:LL,944,596.07861328125,1.765478515625091,4,4
2023-09-13 02:10:28.848, [INFO],Judge Release:LL,944,596.07861328125,1.765478515625091,4,4
2023-09-13 02:10:29.855, [INFO],Judge Release:LL,944,596.07861328125,1.765478515625091,4,4
2023-09-13 02:10:30.858, [INFO],Judge Release:LL,944,597.7958984375,1.75048828125,4,5
2023-09-13 02:10:31.861, [INFO],Judge Release:LL,962,598.135986328125,1.75048828125,5,5
2023-09-13 02:10:32.863, [INFO],Judge Release:LL,962,598.135986328125,1.75048828125,5,5
2023-09-13 02:10:33.866, [INFO],Judge Release:LL,962,598.135986328125,1.75048828125,5,5
2023-09-13 02:10:34.873, [INFO],Judge Release:LL,962,598.135986328125,1.75048828125,5,5
2023-09-13 02:10:35.875, [INFO],Judge Release:LL,962,598.135986328125,1.75048828125,5,5
2023-09-13 02:10:36.878, [INFO],Judge Release:LL,962,598.135986328125,1.75048828125,5,5
2023-09-13 02:10:37.881, [INFO],Judge Release:LL,960,599.973876953125,1.824560546875091,5,6
2023-09-13 02:10:38.883, [INFO],Judge Release:LL,960,600.3203125,1.824560546875091,6,6
2023-09-13 02:10:39.891, [INFO],Judge Release:LL,960,600.3203125,1.824560546875091,6,6
2023-09-13 02:10:40.893, [INFO],Judge Release:LL,960,600.3203125,1.824560546875091,6,6
2023-09-13 02:10:41.896, [INFO],Judge Release:LL,960,600.3203125,1.824560546875091,6,6
2023-09-13 02:10:42.898, [INFO],Judge Release:LL,960,600.3203125,1.824560546875091,6,6
2023-09-13 02:10:43.901, [INFO],Judge Release:LL,960,602.135009765625,1.8547851562499318,6,7
2023-09-13 02:10:44.904, [INFO],Judge Release:LL,938,602.517333984375,1.8547851562499318,7,7
2023-09-13 02:10:45.906, [INFO],Judge Release:LL,938,602.517333984375,1.8547851562499318,7,7
2023-09-13 02:10:46.909, [INFO],Judge Release:LL,938,602.517333984375,1.8547851562499318,7,7
2023-09-13 02:10:47.912, [INFO],Judge Release:LL,938,602.517333984375,1.8547851562499318,7,7
2023-09-13 02:10:48.914, [INFO],Judge Release:LL,938,602.517333984375,1.8547851562499318,7,7
2023-09-13 02:10:49.917, [INFO],Judge Release:LL,938,604.20703125,1.8547851562499318,7,7
2023-09-13 02:10:50.923, [INFO],Judge Release:LL,944,604.37060546875,1.9157226562500682,8,8
2023-09-13 02:10:51.926, [INFO],Judge Release:LL,944,604.666748046875,1.9157226562500682,8,8
